COUNTY,Date,CASE_STATUS,Cases,Deaths,Cases.Cumulative,Deaths.Cumulative,Updated
Branch,5/9/20,Confirmed,0,0,91,2,2020/08/01 12:26:06
Branch,5/10/20,Confirmed,0,0,91,2,2020/08/01 12:26:06
Branch,5/11/20,Confirmed,3,0,94,2,2020/08/01 12:26:06
Branch,5/12/20,Confirmed,1,0,95,2,2020/08/01 12:26:06
Branch,5/13/20,Confirmed,2,0,97,2,2020/08/01 12:26:06
Branch,5/14/20,Confirmed,1,0,98,2,2020/08/01 12:26:06
Branch,5/15/20,Confirmed,1,0,99,2,2020/08/01 12:26:06
Branch,5/16/20,Confirmed,1,0,100,2,2020/08/01 12:26:06
Branch,5/17/20,Confirmed,1,0,101,2,2020/08/01 12:26:06
Branch,5/18/20,Confirmed,2,0,103,2,2020/08/01 12:26:06
Branch,5/19/20,Confirmed,0,0,103,2,2020/08/01 12:26:06
Branch,5/20/20,Confirmed,1,0,104,2,2020/08/01 12:26:06
Branch,5/21/20,Confirmed,1,0,105,2,2020/08/01 12:26:06
Branch,5/22/20,Confirmed,4,0,109,2,2020/08/01 12:26:06
Branch,5/23/20,Confirmed,1,0,110,2,2020/08/01 12:26:06
Branch,5/24/20,Confirmed,3,0,113,2,2020/08/01 12:26:06
Branch,5/25/20,Confirmed,3,0,116,2,2020/08/01 12:26:06
Branch,5/26/20,Confirmed,5,0,121,2,2020/08/01 12:26:06
Branch,5/27/20,Confirmed,0,0,121,2,2020/08/01 12:26:06
Branch,5/28/20,Confirmed,0,0,121,2,2020/08/01 12:26:06
Branch,5/29/20,Confirmed,6,0,127,2,2020/08/01 12:26:06
Branch,5/30/20,Confirmed,2,0,129,2,2020/08/01 12:26:06
Branch,5/31/20,Confirmed,3,0,132,2,2020/08/01 12:26:06
Branch,6/1/20,Confirmed,6,0,138,2,2020/08/01 12:26:06
Branch,6/2/20,Confirmed,1,0,139,2,2020/08/01 12:26:06
Branch,6/3/20,Confirmed,1,0,140,2,2020/08/01 12:26:06
Branch,6/4/20,Confirmed,2,0,142,2,2020/08/01 12:26:06
Branch,6/5/20,Confirmed,2,0,144,2,2020/08/01 12:26:06
Branch,6/6/20,Confirmed,8,0,152,2,2020/08/01 12:26:06
Branch,6/7/20,Confirmed,4,0,156,2,2020/08/01 12:26:06
Branch,6/8/20,Confirmed,65,0,221,2,2020/08/01 12:26:06
Branch,6/9/20,Confirmed,2,0,223,2,2020/08/01 12:26:06
Branch,6/10/20,Confirmed,1,0,224,2,2020/08/01 12:26:06
Branch,6/11/20,Confirmed,1,0,225,2,2020/08/01 12:26:06
Branch,6/12/20,Confirmed,1,0,226,2,2020/08/01 12:26:06
Branch,6/13/20,Confirmed,4,0,230,2,2020/08/01 12:26:06
Branch,6/14/20,Confirmed,2,0,232,2,2020/08/01 12:26:06
Branch,6/15/20,Confirmed,0,0,232,2,2020/08/01 12:26:06
Branch,6/16/20,Confirmed,2,0,234,2,2020/08/01 12:26:06
Branch,6/17/20,Confirmed,1,0,235,2,2020/08/01 12:26:06
Branch,6/18/20,Confirmed,1,0,236,2,2020/08/01 12:26:06
Branch,6/19/20,Confirmed,0,0,236,2,2020/08/01 12:26:06
Branch,6/20/20,Confirmed,0,0,236,2,2020/08/01 12:26:06
Branch,6/21/20,Confirmed,1,0,237,2,2020/08/01 12:26:06
Branch,6/22/20,Confirmed,1,0,238,2,2020/08/01 12:26:06
Branch,6/23/20,Confirmed,4,0,242,2,2020/08/01 12:26:06
Branch,6/24/20,Confirmed,2,0,244,2,2020/08/01 12:26:06
Branch,6/25/20,Confirmed,1,0,245,2,2020/08/01 12:26:06
Branch,6/26/20,Confirmed,3,0,248,2,2020/08/01 12:26:06
Branch,6/27/20,Confirmed,0,0,248,2,2020/08/01 12:26:06
Branch,6/28/20,Confirmed,0,0,248,2,2020/08/01 12:26:06
Branch,6/29/20,Confirmed,0,0,248,2,2020/08/01 12:26:06
Branch,6/30/20,Confirmed,0,0,248,2,2020/08/01 12:26:06
Branch,7/1/20,Confirmed,0,0,248,2,2020/08/01 12:26:06
Branch,7/2/20,Confirmed,0,0,248,2,2020/08/01 12:26:06
Branch,7/3/20,Confirmed,0,0,248,2,2020/08/01 12:26:06
Branch,7/4/20,Confirmed,1,0,249,2,2020/08/01 12:26:06
Branch,7/5/20,Confirmed,0,0,249,2,2020/08/01 12:26:06
Branch,7/6/20,Confirmed,2,0,251,2,2020/08/01 12:26:06
Branch,7/7/20,Confirmed,3,0,254,2,2020/08/01 12:26:06
Branch,7/8/20,Confirmed,4,0,258,2,2020/08/01 12:26:06
Branch,7/9/20,Confirmed,3,0,261,2,2020/08/01 12:26:06
Branch,7/10/20,Confirmed,2,0,263,2,2020/08/01 12:26:06
Branch,7/11/20,Confirmed,0,0,263,2,2020/08/01 12:26:06
Branch,7/12/20,Confirmed,0,0,263,2,2020/08/01 12:26:06
Branch,7/13/20,Confirmed,3,0,266,2,2020/08/01 12:26:06
Branch,7/14/20,Confirmed,1,0,267,2,2020/08/01 12:26:06
Branch,7/15/20,Confirmed,3,0,270,2,2020/08/01 12:26:06
Branch,7/16/20,Confirmed,1,0,271,2,2020/08/01 12:26:06
Branch,7/17/20,Confirmed,0,0,271,2,2020/08/01 12:26:06
Branch,7/18/20,Confirmed,1,0,272,2,2020/08/01 12:26:06
Branch,7/19/20,Confirmed,0,0,272,2,2020/08/01 12:26:06
Branch,7/20/20,Confirmed,1,0,273,2,2020/08/01 12:26:06
Branch,7/21/20,Confirmed,1,0,274,2,2020/08/01 12:26:06
Branch,7/22/20,Confirmed,1,0,275,2,2020/08/01 12:26:06
Branch,7/23/20,Confirmed,1,0,276,2,2020/08/01 12:26:06
Branch,7/24/20,Confirmed,2,0,278,2,2020/08/01 12:26:06
Branch,7/25/20,Confirmed,3,0,281,2,2020/08/01 12:26:06
Branch,7/26/20,Confirmed,1,0,282,2,2020/08/01 12:26:06
Branch,7/27/20,Confirmed,2,0,284,2,2020/08/01 12:26:06
Branch,7/28/20,Confirmed,1,0,285,2,2020/08/01 12:26:06
Branch,7/29/20,Confirmed,3,0,288,2,2020/08/01 12:26:06
Branch,7/30/20,Confirmed,1,0,289,2,2020/08/01 12:26:06
Branch,7/31/20,Confirmed,6,0,295,2,2020/08/01 12:26:06
Branch,8/1/20,Confirmed,0,0,295,2,2020/08/01 12:26:06
Calhoun,3/1/20,Confirmed,0,0,0,0,2020/08/01 12:26:06
Calhoun,3/2/20,Confirmed,0,0,0,0,2020/08/01 12:26:06
Calhoun,3/3/20,Confirmed,0,0,0,0,2020/08/01 12:26:06
Calhoun,3/4/20,Confirmed,0,0,0,0,2020/08/01 12:26:06
Calhoun,3/5/20,Confirmed,0,0,0,0,2020/08/01 12:26:06
Calhoun,3/6/20,Confirmed,0,0,0,0,2020/08/01 12:26:06
Calhoun,3/7/20,Confirmed,0,0,0,0,2020/08/01 12:26:06
Calhoun,3/8/20,Confirmed,0,0,0,0,2020/08/01 12:26:06
Calhoun,3/9/20,Confirmed,0,0,0,0,2020/08/01 12:26:06
Calhoun,3/10/20,Confirmed,0,0,0,0,2020/08/01 12:26:06
Calhoun,3/11/20,Confirmed,0,0,0,0,2020/08/01 12:26:06
Calhoun,3/12/20,Confirmed,0,0,0,0,2020/08/01 12:26:06
Calhoun,3/13/20,Confirmed,1,0,1,0,2020/08/01 12:26:06
Calhoun,3/14/20,Confirmed,1,0,2,0,2020/08/01 12:26:06
Calhoun,3/15/20,Confirmed,2,0,4,0,2020/08/01 12:26:06
Calhoun,3/16/20,Confirmed,2,0,6,0,2020/08/01 12:26:06
Calhoun,3/17/20,Confirmed,0,0,6,0,2020/08/01 12:26:06
Calhoun,3/18/20,Confirmed,1,0,7,0,2020/08/01 12:26:06
Calhoun,3/19/20,Confirmed,2,0,9,0,2020/08/01 12:26:06
Calhoun,3/20/20,Confirmed,4,0,13,0,2020/08/01 12:26:06
Calhoun,3/21/20,Confirmed,2,0,15,0,2020/08/01 12:26:06
Calhoun,3/22/20,Confirmed,2,0,17,0,2020/08/01 12:26:06
Calhoun,3/23/20,Confirmed,3,0,20,0,2020/08/01 12:26:06
Calhoun,3/24/20,Confirmed,2,0,22,0,2020/08/01 12:26:06
Calhoun,3/25/20,Confirmed,3,0,25,0,2020/08/01 12:26:06
Calhoun,3/26/20,Confirmed,3,0,28,0,2020/08/01 12:26:06
Calhoun,3/27/20,Confirmed,8,0,36,0,2020/08/01 12:26:06
Calhoun,3/28/20,Confirmed,6,0,42,0,2020/08/01 12:26:06
Calhoun,3/29/20,Confirmed,5,0,47,0,2020/08/01 12:26:06
Calhoun,3/30/20,Confirmed,7,0,54,0,2020/08/01 12:26:06
Calhoun,3/31/20,Confirmed,5,0,59,0,2020/08/01 12:26:06
Calhoun,4/1/20,Confirmed,6,0,65,0,2020/08/01 12:26:06
Calhoun,4/2/20,Confirmed,3,0,68,0,2020/08/01 12:26:06
Calhoun,4/3/20,Confirmed,3,1,71,1,2020/08/01 12:26:06
Calhoun,4/4/20,Confirmed,7,0,78,1,2020/08/01 12:26:06
Calhoun,4/5/20,Confirmed,8,0,86,1,2020/08/01 12:26:06
Calhoun,4/6/20,Confirmed,4,0,90,1,2020/08/01 12:26:06
Calhoun,4/7/20,Confirmed,12,0,102,1,2020/08/01 12:26:06
Calhoun,4/8/20,Confirmed,7,0,109,1,2020/08/01 12:26:06
Calhoun,4/9/20,Confirmed,8,0,117,1,2020/08/01 12:26:06
Calhoun,4/10/20,Confirmed,12,0,129,1,2020/08/01 12:26:06
Calhoun,4/11/20,Confirmed,6,0,135,1,2020/08/01 12:26:06
Calhoun,4/12/20,Confirmed,6,1,141,2,2020/08/01 12:26:06
Calhoun,4/13/20,Confirmed,10,1,151,3,2020/08/01 12:26:06
Calhoun,4/14/20,Confirmed,17,0,168,3,2020/08/01 12:26:06
Calhoun,4/15/20,Confirmed,9,1,177,4,2020/08/01 12:26:06
Calhoun,4/16/20,Confirmed,8,1,185,5,2020/08/01 12:26:06
Calhoun,4/17/20,Confirmed,11,0,196,5,2020/08/01 12:26:06
Calhoun,4/18/20,Confirmed,6,0,202,5,2020/08/01 12:26:06
Calhoun,4/19/20,Confirmed,3,0,205,5,2020/08/01 12:26:06
Calhoun,4/20/20,Confirmed,5,0,210,5,2020/08/01 12:26:06
Calhoun,4/21/20,Confirmed,6,0,216,5,2020/08/01 12:26:06
Calhoun,4/22/20,Confirmed,2,1,218,6,2020/08/01 12:26:06
Calhoun,4/23/20,Confirmed,7,4,225,10,2020/08/01 12:26:06
Calhoun,4/24/20,Confirmed,4,0,229,10,2020/08/01 12:26:06
Calhoun,4/25/20,Confirmed,4,0,233,10,2020/08/01 12:26:06
Calhoun,4/26/20,Confirmed,4,1,237,11,2020/08/01 12:26:06
Calhoun,4/27/20,Confirmed,5,0,242,11,2020/08/01 12:26:06
Calhoun,4/28/20,Confirmed,3,0,245,11,2020/08/01 12:26:06
Calhoun,4/29/20,Confirmed,3,1,248,12,2020/08/01 12:26:06
Calhoun,4/30/20,Confirmed,6,3,254,15,2020/08/01 12:26:06
Calhoun,5/1/20,Confirmed,6,0,260,15,2020/08/01 12:26:06
Calhoun,5/2/20,Confirmed,1,0,261,15,2020/08/01 12:26:06
Calhoun,5/3/20,Confirmed,3,0,264,15,2020/08/01 12:26:06
Calhoun,5/4/20,Confirmed,1,1,265,16,2020/08/01 12:26:06
Calhoun,5/5/20,Confirmed,5,0,270,16,2020/08/01 12:26:06
Calhoun,5/6/20,Confirmed,5,1,275,17,2020/08/01 12:26:06
Calhoun,5/7/20,Confirmed,5,0,280,17,2020/08/01 12:26:06
Calhoun,5/8/20,Confirmed,2,0,282,17,2020/08/01 12:26:06
Calhoun,5/9/20,Confirmed,5,0,287,17,2020/08/01 12:26:06
Calhoun,5/10/20,Confirmed,3,0,290,17,2020/08/01 12:26:06
Calhoun,5/11/20,Confirmed,10,0,300,17,2020/08/01 12:26:06
Calhoun,5/12/20,Confirmed,7,0,307,17,2020/08/01 12:26:06
Calhoun,5/13/20,Confirmed,3,0,310,17,2020/08/01 12:26:06
Calhoun,5/14/20,Confirmed,8,1,318,18,2020/08/01 12:26:06
Calhoun,5/15/20,Confirmed,17,0,335,18,2020/08/01 12:26:06
Calhoun,5/16/20,Confirmed,8,0,343,18,2020/08/01 12:26:06
Calhoun,5/17/20,Confirmed,1,0,344,18,2020/08/01 12:26:06
Calhoun,5/18/20,Confirmed,9,1,353,19,2020/08/01 12:26:06
Calhoun,5/19/20,Confirmed,6,0,359,19,2020/08/01 12:26:06
Calhoun,5/20/20,Confirmed,8,0,367,19,2020/08/01 12:26:06
Calhoun,5/21/20,Confirmed,1,3,368,22,2020/08/01 12:26:06
Calhoun,5/22/20,Confirmed,5,0,373,22,2020/08/01 12:26:06
Calhoun,5/23/20,Confirmed,8,0,381,22,2020/08/01 12:26:06
Calhoun,5/24/20,Confirmed,1,0,382,22,2020/08/01 12:26:06
Calhoun,5/25/20,Confirmed,3,0,385,22,2020/08/01 12:26:06
Calhoun,5/26/20,Confirmed,4,0,389,22,2020/08/01 12:26:06
Calhoun,5/27/20,Confirmed,5,0,394,22,2020/08/01 12:26:06
Calhoun,5/28/20,Confirmed,4,0,398,22,2020/08/01 12:26:06
Calhoun,5/29/20,Confirmed,6,0,404,22,2020/08/01 12:26:06
Calhoun,5/30/20,Confirmed,3,0,407,22,2020/08/01 12:26:06
Calhoun,5/31/20,Confirmed,2,0,409,22,2020/08/01 12:26:06
Calhoun,6/1/20,Confirmed,8,1,417,23,2020/08/01 12:26:06
Calhoun,6/2/20,Confirmed,4,0,421,23,2020/08/01 12:26:06
Calhoun,6/3/20,Confirmed,7,1,428,24,2020/08/01 12:26:06
Calhoun,6/4/20,Confirmed,0,1,428,25,2020/08/01 12:26:06
Calhoun,6/5/20,Confirmed,2,0,430,25,2020/08/01 12:26:06
Calhoun,6/6/20,Confirmed,0,0,430,25,2020/08/01 12:26:06
Calhoun,6/7/20,Confirmed,3,0,433,25,2020/08/01 12:26:06
Calhoun,6/8/20,Confirmed,4,0,437,25,2020/08/01 12:26:06
Calhoun,6/9/20,Confirmed,3,0,440,25,2020/08/01 12:26:06
Calhoun,6/10/20,Confirmed,1,0,441,25,2020/08/01 12:26:06
Calhoun,6/11/20,Confirmed,2,0,443,25,2020/08/01 12:26:06
Calhoun,6/12/20,Confirmed,3,1,446,26,2020/08/01 12:26:06
Calhoun,6/13/20,Confirmed,1,0,447,26,2020/08/01 12:26:06
Calhoun,6/14/20,Confirmed,2,0,449,26,2020/08/01 12:26:06
Calhoun,6/15/20,Confirmed,4,1,453,27,2020/08/01 12:26:06
Calhoun,6/16/20,Confirmed,4,0,457,27,2020/08/01 12:26:06
Calhoun,6/17/20,Confirmed,3,2,460,29,2020/08/01 12:26:06
Calhoun,6/18/20,Confirmed,3,0,463,29,2020/08/01 12:26:06
Calhoun,6/19/20,Confirmed,3,0,466,29,2020/08/01 12:26:06
Calhoun,6/20/20,Confirmed,1,1,467,30,2020/08/01 12:26:06
Calhoun,6/21/20,Confirmed,1,0,468,30,2020/08/01 12:26:06
Calhoun,6/22/20,Confirmed,3,0,471,30,2020/08/01 12:26:06
Calhoun,6/23/20,Confirmed,5,0,476,30,2020/08/01 12:26:06
Calhoun,6/24/20,Confirmed,2,1,478,31,2020/08/01 12:26:06
Calhoun,6/25/20,Confirmed,2,0,480,31,2020/08/01 12:26:06
Calhoun,6/26/20,Confirmed,5,1,485,32,2020/08/01 12:26:06
Calhoun,6/27/20,Confirmed,2,1,487,33,2020/08/01 12:26:06
Calhoun,6/28/20,Confirmed,6,0,493,33,2020/08/01 12:26:06
Calhoun,6/29/20,Confirmed,3,1,496,34,2020/08/01 12:26:06
Calhoun,6/30/20,Confirmed,7,0,503,34,2020/08/01 12:26:06
Calhoun,7/1/20,Confirmed,9,2,512,36,2020/08/01 12:26:06
Calhoun,7/2/20,Confirmed,4,0,516,36,2020/08/01 12:26:06
Calhoun,7/3/20,Confirmed,6,0,522,36,2020/08/01 12:26:06
Calhoun,7/4/20,Confirmed,2,1,524,37,2020/08/01 12:26:06
Calhoun,7/5/20,Confirmed,5,0,529,37,2020/08/01 12:26:06
Calhoun,7/6/20,Confirmed,5,0,534,37,2020/08/01 12:26:06
Calhoun,7/7/20,Confirmed,5,1,539,38,2020/08/01 12:26:06
Calhoun,7/8/20,Confirmed,9,0,548,38,2020/08/01 12:26:06
Calhoun,7/9/20,Confirmed,6,0,554,38,2020/08/01 12:26:06
Calhoun,7/10/20,Confirmed,8,0,562,38,2020/08/01 12:26:06
Calhoun,7/11/20,Confirmed,8,0,570,38,2020/08/01 12:26:06
Calhoun,7/12/20,Confirmed,1,0,571,38,2020/08/01 12:26:06
Calhoun,7/13/20,Confirmed,7,0,578,38,2020/08/01 12:26:06
Calhoun,7/14/20,Confirmed,2,0,580,38,2020/08/01 12:26:06
Calhoun,7/15/20,Confirmed,7,0,587,38,2020/08/01 12:26:06
Calhoun,7/16/20,Confirmed,4,0,591,38,2020/08/01 12:26:06
Calhoun,7/17/20,Confirmed,4,0,595,38,2020/08/01 12:26:06
Calhoun,7/18/20,Confirmed,3,0,598,38,2020/08/01 12:26:06
Calhoun,7/19/20,Confirmed,4,0,602,38,2020/08/01 12:26:06
Calhoun,7/20/20,Confirmed,7,0,609,38,2020/08/01 12:26:06
Calhoun,7/21/20,Confirmed,6,0,615,38,2020/08/01 12:26:06
Calhoun,7/22/20,Confirmed,6,0,621,38,2020/08/01 12:26:06
Calhoun,7/23/20,Confirmed,2,0,623,38,2020/08/01 12:26:06
Calhoun,7/24/20,Confirmed,6,0,629,38,2020/08/01 12:26:06
Calhoun,7/25/20,Confirmed,2,0,631,38,2020/08/01 12:26:06
Calhoun,7/26/20,Confirmed,4,0,635,38,2020/08/01 12:26:06
Calhoun,7/27/20,Confirmed,2,2,637,40,2020/08/01 12:26:06
Calhoun,7/28/20,Confirmed,2,0,639,40,2020/08/01 12:26:06
Calhoun,7/29/20,Confirmed,3,0,642,40,2020/08/01 12:26:06
Calhoun,7/30/20,Confirmed,5,1,647,41,2020/08/01 12:26:06
Calhoun,7/31/20,Confirmed,0,0,647,41,2020/08/01 12:26:06
Calhoun,8/1/20,Confirmed,0,0,647,41,2020/08/01 12:26:06
Cass,3/1/20,Confirmed,0,0,0,0,2020/08/01 12:26:06
Cass,3/2/20,Confirmed,0,0,0,0,2020/08/01 12:26:06
Cass,3/3/20,Confirmed,0,0,0,0,2020/08/01 12:26:06
Cass,3/4/20,Confirmed,0,0,0,0,2020/08/01 12:26:06
Cass,3/5/20,Confirmed,0,0,0,0,2020/08/01 12:26:06
Cass,3/6/20,Confirmed,0,0,0,0,2020/08/01 12:26:06
Cass,3/7/20,Confirmed,0,0,0,0,2020/08/01 12:26:06
Cass,3/8/20,Confirmed,0,0,0,0,2020/08/01 12:26:06
Cass,3/9/20,Confirmed,0,0,0,0,2020/08/01 12:26:06
Cass,3/10/20,Confirmed,0,0,0,0,2020/08/01 12:26:06
Cass,3/11/20,Confirmed,0,0,0,0,2020/08/01 12:26:06
Cass,3/12/20,Confirmed,0,0,0,0,2020/08/01 12:26:06
Cass,3/13/20,Confirmed,0,0,0,0,2020/08/01 12:26:06
Cass,3/14/20,Confirmed,0,0,0,0,2020/08/01 12:26:06
Cass,3/15/20,Confirmed,0,0,0,0,2020/08/01 12:26:06
Cass,3/16/20,Confirmed,0,0,0,0,2020/08/01 12:26:06
Cass,3/17/20,Confirmed,1,0,1,0,2020/08/01 12:26:06
Cass,3/18/20,Confirmed,0,0,1,0,2020/08/01 12:26:06
Cass,3/19/20,Confirmed,0,0,1,0,2020/08/01 12:26:06
Cass,3/20/20,Confirmed,0,0,1,0,2020/08/01 12:26:06
Cass,3/21/20,Confirmed,2,0,3,0,2020/08/01 12:26:06
Cass,3/22/20,Confirmed,0,0,3,0,2020/08/01 12:26:06
Cass,3/23/20,Confirmed,0,0,3,0,2020/08/01 12:26:06
Cass,3/24/20,Confirmed,0,0,3,0,2020/08/01 12:26:06
Cass,3/25/20,Confirmed,1,0,4,0,2020/08/01 12:26:06
Cass,3/26/20,Confirmed,1,0,5,0,2020/08/01 12:26:06
Cass,3/27/20,Confirmed,3,0,8,0,2020/08/01 12:26:06
Cass,3/28/20,Confirmed,2,0,10,0,2020/08/01 12:26:06
Cass,3/29/20,Confirmed,0,0,10,0,2020/08/01 12:26:06
Cass,3/30/20,Confirmed,1,1,11,1,2020/08/01 12:26:06
Cass,3/31/20,Confirmed,1,0,12,1,2020/08/01 12:26:06
Cass,4/1/20,Confirmed,3,0,15,1,2020/08/01 12:26:06
Cass,4/2/20,Confirmed,0,0,15,1,2020/08/01 12:26:06
Cass,4/3/20,Confirmed,1,0,16,1,2020/08/01 12:26:06
Cass,4/4/20,Confirmed,0,0,16,1,2020/08/01 12:26:06
Cass,4/5/20,Confirmed,0,0,16,1,2020/08/01 12:26:06
Cass,4/6/20,Confirmed,0,0,16,1,2020/08/01 12:26:06
Cass,4/7/20,Confirmed,0,0,16,1,2020/08/01 12:26:06
Cass,4/8/20,Confirmed,2,0,18,1,2020/08/01 12:26:06
Cass,4/9/20,Confirmed,0,0,18,1,2020/08/01 12:26:06
Cass,4/10/20,Confirmed,0,0,18,1,2020/08/01 12:26:06
Cass,4/11/20,Confirmed,1,0,19,1,2020/08/01 12:26:06
Cass,4/12/20,Confirmed,2,0,21,1,2020/08/01 12:26:06
Cass,4/13/20,Confirmed,0,0,21,1,2020/08/01 12:26:06
Cass,4/14/20,Confirmed,0,0,21,1,2020/08/01 12:26:06
Cass,4/15/20,Confirmed,1,0,22,1,2020/08/01 12:26:06
Cass,4/16/20,Confirmed,1,0,23,1,2020/08/01 12:26:06
Cass,4/17/20,Confirmed,0,0,23,1,2020/08/01 12:26:06
Cass,4/18/20,Confirmed,0,0,23,1,2020/08/01 12:26:06
Cass,4/19/20,Confirmed,1,0,24,1,2020/08/01 12:26:06
Cass,4/20/20,Confirmed,0,0,24,1,2020/08/01 12:26:06
Cass,4/21/20,Confirmed,0,0,24,1,2020/08/01 12:26:06
Cass,4/22/20,Confirmed,1,1,25,2,2020/08/01 12:26:06
Cass,4/23/20,Confirmed,2,0,27,2,2020/08/01 12:26:06
Cass,4/24/20,Confirmed,0,0,27,2,2020/08/01 12:26:06
Cass,4/25/20,Confirmed,2,0,29,2,2020/08/01 12:26:06
Cass,4/26/20,Confirmed,1,0,30,2,2020/08/01 12:26:06
Cass,4/27/20,Confirmed,1,0,31,2,2020/08/01 12:26:06
Cass,4/28/20,Confirmed,3,0,34,2,2020/08/01 12:26:06
Cass,4/29/20,Confirmed,2,0,36,2,2020/08/01 12:26:06
Cass,4/30/20,Confirmed,0,0,36,2,2020/08/01 12:26:06
Cass,5/1/20,Confirmed,0,0,36,2,2020/08/01 12:26:06
Cass,5/2/20,Confirmed,3,0,39,2,2020/08/01 12:26:06
Cass,5/3/20,Confirmed,1,0,40,2,2020/08/01 12:26:06
Cass,5/4/20,Confirmed,2,0,42,2,2020/08/01 12:26:06
Cass,5/5/20,Confirmed,2,0,44,2,2020/08/01 12:26:06
Cass,5/6/20,Confirmed,1,0,45,2,2020/08/01 12:26:06
Cass,5/7/20,Confirmed,2,0,47,2,2020/08/01 12:26:06
Cass,5/8/20,Confirmed,0,0,47,2,2020/08/01 12:26:06
Cass,5/9/20,Confirmed,1,0,48,2,2020/08/01 12:26:06
Cass,5/10/20,Confirmed,1,0,49,2,2020/08/01 12:26:06
Cass,5/11/20,Confirmed,7,0,56,2,2020/08/01 12:26:06
Cass,5/12/20,Confirmed,1,0,57,2,2020/08/01 12:26:06
Cass,5/13/20,Confirmed,3,0,60,2,2020/08/01 12:26:06
Cass,5/14/20,Confirmed,3,0,63,2,2020/08/01 12:26:06
Cass,5/15/20,Confirmed,3,0,66,2,2020/08/01 12:26:06
Cass,5/16/20,Confirmed,2,0,68,2,2020/08/01 12:26:06
Cass,5/17/20,Confirmed,3,0,71,2,2020/08/01 12:26:06
Cass,5/18/20,Confirmed,0,0,71,2,2020/08/01 12:26:06
Cass,5/19/20,Confirmed,3,0,74,2,2020/08/01 12:26:06
Cass,5/20/20,Confirmed,2,0,76,2,2020/08/01 12:26:06
Cass,5/21/20,Confirmed,2,0,78,2,2020/08/01 12:26:06
Cass,5/22/20,Confirmed,1,0,79,2,2020/08/01 12:26:06
Cass,5/23/20,Confirmed,0,0,79,2,2020/08/01 12:26:06
Cass,5/24/20,Confirmed,1,0,80,2,2020/08/01 12:26:06
Cass,5/25/20,Confirmed,3,0,83,2,2020/08/01 12:26:06
Cass,5/26/20,Confirmed,0,0,83,2,2020/08/01 12:26:06
Cass,5/27/20,Confirmed,1,0,84,2,2020/08/01 12:26:06
Cass,5/28/20,Confirmed,0,1,84,3,2020/08/01 12:26:06
Cass,5/29/20,Confirmed,4,0,88,3,2020/08/01 12:26:06
Cass,5/30/20,Confirmed,1,0,89,3,2020/08/01 12:26:06
Cass,5/31/20,Confirmed,0,0,89,3,2020/08/01 12:26:06
Cass,6/1/20,Confirmed,3,0,92,3,2020/08/01 12:26:06
Cass,6/2/20,Confirmed,0,0,92,3,2020/08/01 12:26:06
Cass,6/3/20,Confirmed,5,0,97,3,2020/08/01 12:26:06
Cass,6/4/20,Confirmed,1,0,98,3,2020/08/01 12:26:06
Cass,6/5/20,Confirmed,1,0,99,3,2020/08/01 12:26:06
Cass,6/6/20,Confirmed,2,0,101,3,2020/08/01 12:26:06
Cass,6/7/20,Confirmed,0,1,101,4,2020/08/01 12:26:06
Cass,6/8/20,Confirmed,1,0,102,4,2020/08/01 12:26:06
Cass,6/9/20,Confirmed,0,0,102,4,2020/08/01 12:26:06
Cass,6/10/20,Confirmed,1,0,103,4,2020/08/01 12:26:06
Cass,6/11/20,Confirmed,5,0,108,4,2020/08/01 12:26:06
Cass,6/12/20,Confirmed,0,0,108,4,2020/08/01 12:26:06
Cass,6/13/20,Confirmed,1,0,109,4,2020/08/01 12:26:06
Cass,6/14/20,Confirmed,0,0,109,4,2020/08/01 12:26:06
Cass,6/15/20,Confirmed,0,0,109,4,2020/08/01 12:26:06
Cass,6/16/20,Confirmed,1,0,110,4,2020/08/01 12:26:06
Cass,6/17/20,Confirmed,3,0,113,4,2020/08/01 12:26:06
Cass,6/18/20,Confirmed,2,0,115,4,2020/08/01 12:26:06
Cass,6/19/20,Confirmed,1,0,116,4,2020/08/01 12:26:06
Cass,6/20/20,Confirmed,4,0,120,4,2020/08/01 12:26:06
Cass,6/21/20,Confirmed,4,0,124,4,2020/08/01 12:26:06
Cass,6/22/20,Confirmed,2,0,126,4,2020/08/01 12:26:06
Cass,6/23/20,Confirmed,7,0,133,4,2020/08/01 12:26:06
Cass,6/24/20,Confirmed,2,0,135,4,2020/08/01 12:26:06
Cass,6/25/20,Confirmed,5,0,140,4,2020/08/01 12:26:06
Cass,6/26/20,Confirmed,6,0,146,4,2020/08/01 12:26:06
Cass,6/27/20,Confirmed,2,1,148,5,2020/08/01 12:26:06
Cass,6/28/20,Confirmed,5,0,153,5,2020/08/01 12:26:06
Cass,6/29/20,Confirmed,2,0,155,5,2020/08/01 12:26:06
Cass,6/30/20,Confirmed,5,0,160,5,2020/08/01 12:26:06
Cass,7/1/20,Confirmed,2,0,162,5,2020/08/01 12:26:06
Cass,7/2/20,Confirmed,3,1,165,6,2020/08/01 12:26:06
Cass,7/3/20,Confirmed,2,0,167,6,2020/08/01 12:26:06
Cass,7/4/20,Confirmed,2,0,169,6,2020/08/01 12:26:06
Cass,7/5/20,Confirmed,3,0,172,6,2020/08/01 12:26:06
Cass,7/6/20,Confirmed,5,0,177,6,2020/08/01 12:26:06
Cass,7/7/20,Confirmed,8,0,185,6,2020/08/01 12:26:06
